timestamp_ms,datetime_utc,datetime_kst,open_raw,high_raw,low_raw,close_raw,open_pct,high_pct,low_pct,close_pct,close_pct_label,volume,source_note
1676347200000,2023-02-14 04:00:00,2023-02-14 13:00:00,1432.7,1434.2,1428.2,1429.3,14.327,14.342,14.282,14.293,14.2930%,321.672,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676361600000,2023-02-14 08:00:00,2023-02-14 17:00:00,1429.3,1434.4,1423.8,1431.5,14.293,14.344,14.238,14.315,14.3150%,591.014,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676376000000,2023-02-14 12:00:00,2023-02-14 21:00:00,1431.4,1433.4,1412.4,1413.0,14.314,14.334,14.124,14.13,14.1300%,2743.439,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676390400000,2023-02-14 16:00:00,2023-02-15 01:00:00,1413.1,1417.4,1410.1,1410.5,14.131,14.174,14.101,14.105,14.1050%,774.879,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676404800000,2023-02-14 20:00:00,2023-02-15 05:00:00,1410.5,1418.2,1408.7,1413.8,14.105,14.182,14.087,14.138,14.1380%,403.215,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676419200000,2023-02-15 00:00:00,2023-02-15 09:00:00,1413.8,1418.5,1410.0,1411.5,14.138,14.185,14.1,14.115,14.1150%,541.426,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676433600000,2023-02-15 04:00:00,2023-02-15 13:00:00,1411.6,1413.2,1409.2,1411.3,14.116,14.132,14.092,14.113,14.1130%,546.259,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676448000000,2023-02-15 08:00:00,2023-02-15 17:00:00,1411.5,1414.2,1408.6,1412.2,14.115,14.142,14.086,14.122,14.1220%,436.316,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676462400000,2023-02-15 12:00:00,2023-02-15 21:00:00,1412.3,1428.8,1412.1,1428.1,14.123,14.288,14.121,14.281,14.2810%,916.309,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676476800000,2023-02-15 16:00:00,2023-02-16 01:00:00,1428.3,1436.2,1422.8,1423.3,14.283,14.362,14.228,14.233,14.2330%,866.495,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676491200000,2023-02-15 20:00:00,2023-02-16 05:00:00,1423.4,1450.8,1423.0,1444.5,14.234,14.508,14.23,14.445,14.4450%,1833.321,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676505600000,2023-02-16 00:00:00,2023-02-16 09:00:00,1444.7,1460.7,1442.3,1457.6,14.447,14.607,14.423,14.576,14.5760%,1165.528,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676520000000,2023-02-16 04:00:00,2023-02-16 13:00:00,1457.5,1459.6,1447.5,1457.0,14.575,14.596,14.475,14.57,14.5700%,685.932,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676534400000,2023-02-16 08:00:00,2023-02-16 17:00:00,1457.3,1458.2,1450.0,1457.0,14.573,14.582,14.5,14.57,14.5700%,530.204,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676548800000,2023-02-16 12:00:00,2023-02-16 21:00:00,1457.1,1464.4,1448.0,1457.0,14.571,14.644,14.48,14.57,14.5700%,828.393,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676563200000,2023-02-16 16:00:00,2023-02-17 01:00:00,1456.9,1460.8,1451.0,1456.3,14.569,14.608,14.51,14.563,14.5630%,898.865,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676577600000,2023-02-16 20:00:00,2023-02-17 05:00:00,1456.3,1467.2,1442.3,1442.5,14.563,14.672,14.423,14.425,14.4250%,1241.081,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676592000000,2023-02-17 00:00:00,2023-02-17 09:00:00,1442.6,1448.0,1434.2,1434.4,14.426,14.48,14.342,14.344,14.3440%,874.839,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676606400000,2023-02-17 04:00:00,2023-02-17 13:00:00,1434.5,1437.7,1426.8,1429.2,14.345,14.377,14.268,14.292,14.2920%,750.076,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676620800000,2023-02-17 08:00:00,2023-02-17 17:00:00,1429.0,1431.7,1423.8,1427.4,14.29,14.317,14.238,14.274,14.2740%,838.963,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676635200000,2023-02-17 12:00:00,2023-02-17 21:00:00,1427.4,1443.8,1427.1,1440.2,14.274,14.438,14.271,14.402,14.4020%,780.331,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676649600000,2023-02-17 16:00:00,2023-02-18 01:00:00,1440.1,1443.5,1433.4,1434.3,14.401,14.435,14.334,14.343,14.3430%,507.214,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676664000000,2023-02-17 20:00:00,2023-02-18 05:00:00,1434.4,1453.8,1434.2,1445.2,14.344,14.538,14.342,14.452,14.4520%,839.25,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676678400000,2023-02-18 00:00:00,2023-02-18 09:00:00,1445.3,1449.6,1438.2,1441.2,14.453,14.496,14.382,14.412,14.4120%,298.743,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676692800000,2023-02-18 04:00:00,2023-02-18 13:00:00,1441.2,1443.9,1440.0,1442.2,14.412,14.439,14.4,14.422,14.4220%,223.901,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676707200000,2023-02-18 08:00:00,2023-02-18 17:00:00,1442.2,1446.2,1442.0,1444.5,14.422,14.462,14.42,14.445,14.4450%,179.843,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676721600000,2023-02-18 12:00:00,2023-02-18 21:00:00,1444.5,1447.9,1441.3,1446.5,14.445,14.479,14.413,14.465,14.4650%,229.53,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676736000000,2023-02-18 16:00:00,2023-02-19 01:00:00,1446.1,1452.2,1443.7,1449.8,14.461,14.522,14.437,14.498,14.4980%,419.057,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
1676750400000,2023-02-18 20:00:00,2023-02-19 05:00:00,1449.5,1455.8,1447.6,1448.5,14.495,14.558,14.476,14.485,14.4850%,373.765,Binance BTCDOM index raw value divided by 100 for percent-style display; not CMC/CoinGecko/TradingView market-cap BTC dominance.
